Country,Year,Subject Area,Percentage
Dominican Republic,2019,Undefined,0.0
Dominican Republic,2020,Undefined,0.0
Dominican Republic,2021,Undefined,0.0
Dominican Republic,2022,Undefined,0.0
Dominican Republic,2023,Undefined,0.0
Dominican Republic,2024,Undefined,0.0
Ecuador,2018,Undefined,0.0
Ecuador,2019,Undefined,0.0
Ecuador,2020,Undefined,0.0
Ecuador,2021,Undefined,0.0
Ecuador,2022,Undefined,0.0
Ecuador,2023,Undefined,0.0
Ecuador,2024,Undefined,0.0
Egypt,2018,Undefined,0.0
Egypt,2019,Undefined,0.02
Egypt,2020,Undefined,0.0
Egypt,2021,Undefined,0.0
Egypt,2022,Undefined,0.0
Egypt,2023,Undefined,0.0
Egypt,2024,Undefined,0.0
El Salvador,2018,Undefined,0.0
El Salvador,2019,Undefined,0.03
El Salvador,2020,Undefined,0.0
El Salvador,2021,Undefined,0.0
El Salvador,2022,Undefined,0.0
El Salvador,2023,Undefined,0.0
El Salvador,2024,Undefined,0.0
Eritrea,2018,Undefined,0.0
Eritrea,2019,Undefined,0.0
Eritrea,2020,Undefined,0.0
Eritrea,2021,Undefined,0.0
Eritrea,2022,Undefined,0.0
Eritrea,2023,Undefined,0.0
Eritrea,2024,Undefined,0.0
Estonia,2018,Undefined,0.0
Estonia,2019,Undefined,0.0
Estonia,2020,Undefined,0.0
Estonia,2021,Undefined,0.0
Estonia,2022,Undefined,0.0
Estonia,2023,Undefined,0.0
Estonia,2024,Undefined,0.0
Ethiopia,2018,Undefined,0.0
Ethiopia,2019,Undefined,0.0
Ethiopia,2020,Undefined,0.0
Ethiopia,2021,Undefined,0.0
Ethiopia,2022,Undefined,0.0
Ethiopia,2023,Undefined,0.0
Ethiopia,2024,Undefined,0.0
Federated States of Micronesia,2018,Undefined,0.0
Federated States of Micronesia,2019,Undefined,0.0
Federated States of Micronesia,2020,Undefined,0.0
Federated States of Micronesia,2021,Undefined,0.0
Federated States of Micronesia,2022,Undefined,0.0
Federated States of Micronesia,2023,Undefined,0.0
Federated States of Micronesia,2024,Undefined,0.0
Fiji,2018,Undefined,0.0
Fiji,2019,Undefined,0.0
Fiji,2020,Undefined,0.0
Fiji,2021,Undefined,0.0
Fiji,2022,Undefined,0.0
Fiji,2023,Undefined,0.0
Fiji,2024,Undefined,0.0
Finland,2018,Undefined,0.0
Finland,2019,Undefined,0.0
Finland,2020,Undefined,0.0
Finland,2021,Undefined,0.0
Finland,2022,Undefined,0.0
Finland,2023,Undefined,0.0
Finland,2024,Undefined,0.0
France,2018,Undefined,0.0
France,2019,Undefined,0.0
France,2020,Undefined,0.0
France,2021,Undefined,0.0
France,2022,Undefined,0.0
France,2023,Undefined,0.0
France,2024,Undefined,0.0
French Guiana,2018,Undefined,0.0
French Guiana,2019,Undefined,0.0
French Guiana,2020,Undefined,0.0
French Guiana,2021,Undefined,0.0
French Guiana,2022,Undefined,0.0
French Guiana,2023,Undefined,0.0
French Guiana,2024,Undefined,0.0
Gabon,2018,Undefined,0.0
Gabon,2019,Undefined,0.0
Gabon,2020,Undefined,0.0
Gabon,2021,Undefined,0.0
Gabon,2022,Undefined,0.0
Gabon,2023,Undefined,0.0
Gabon,2024,Undefined,0.0
Gambia,2018,Undefined,0.0
Gambia,2019,Undefined,0.0
Gambia,2020,Undefined,0.0
Gambia,2021,Undefined,0.0
Gambia,2022,Undefined,0.0
Gambia,2023,Undefined,0.0
Gambia,2024,Undefined,0.0
Georgia,2018,Undefined,0.0
Georgia,2019,Undefined,0.0
Georgia,2020,Undefined,0.0
Georgia,2021,Undefined,0.0
Georgia,2022,Undefined,0.0
Georgia,2023,Undefined,0.0
Georgia,2024,Undefined,0.0
Germany,2018,Undefined,0.11
Germany,2019,Undefined,0.12
Germany,2020,Undefined,0.0
Germany,2021,Undefined,0.0
Germany,2022,Undefined,0.0
Germany,2023,Undefined,0.0
Germany,2024,Undefined,0.0
Ghana,2018,Undefined,0.0
Ghana,2019,Undefined,0.0
Ghana,2020,Undefined,0.0
Ghana,2021,Undefined,0.0
Ghana,2022,Undefined,0.0
Ghana,2023,Undefined,0.0
Ghana,2024,Undefined,0.0
Greece,2018,Undefined,0.0
Greece,2019,Undefined,0.01
Greece,2020,Undefined,0.0
Greece,2021,Undefined,0.0
Greece,2022,Undefined,0.0
Greece,2023,Undefined,0.0
Greece,2024,Undefined,0.0
Guatemala,2018,Undefined,0.0
Guatemala,2019,Undefined,0.0
Guatemala,2020,Undefined,0.0
Guatemala,2021,Undefined,0.0
Guatemala,2022,Undefined,0.0
Guatemala,2023,Undefined,0.0
Guatemala,2024,Undefined,0.0
Guinea,2018,Undefined,0.0
Guinea,2019,Undefined,0.0
Guinea,2020,Undefined,0.0
Guinea,2021,Undefined,0.0
Guinea,2022,Undefined,0.0
Guinea,2023,Undefined,0.0
Guinea,2024,Undefined,0.0
Guinea-Bissau,2018,Undefined,0.0
Guinea-Bissau,2019,Undefined,0.0
Guinea-Bissau,2020,Undefined,0.0
Guinea-Bissau,2021,Undefined,0.0
Guinea-Bissau,2022,Undefined,0.0
Guinea-Bissau,2023,Undefined,0.0
Guinea-Bissau,2024,Undefined,0.0
Guyana,2018,Undefined,0.0
Guyana,2019,Undefined,0.0
Guyana,2020,Undefined,0.0
Guyana,2021,Undefined,0.0
Guyana,2022,Undefined,0.0
Guyana,2023,Undefined,0.0
Guyana,2024,Undefined,0.0
Haiti,2018,Undefined,0.0
Haiti,2019,Undefined,0.0
Haiti,2020,Undefined,0.0
Haiti,2021,Undefined,0.0
Haiti,2022,Undefined,0.0
Haiti,2023,Undefined,0.0
Haiti,2024,Undefined,0.0
Honduras,2018,Undefined,0.0
Honduras,2019,Undefined,0.0
Honduras,2020,Undefined,0.0
Honduras,2021,Undefined,0.0
Honduras,2022,Undefined,0.0
Honduras,2023,Undefined,0.0
Honduras,2024,Undefined,0.0
Hong Kong,2018,Undefined,0.0
Hong Kong,2019,Undefined,0.0
Hong Kong,2020,Undefined,0.0
Hong Kong,2021,Undefined,0.0
Hong Kong,2022,Undefined,0.0
Hong Kong,2023,Undefined,0.0
Hong Kong,2024,Undefined,0.0
Hungary,2018,Undefined,0.0
Hungary,2019,Undefined,0.0
Hungary,2020,Undefined,0.0
Hungary,2021,Undefined,0.0
Hungary,2022,Undefined,0.0
Hungary,2023,Undefined,0.0
Hungary,2024,Undefined,0.0
Iceland,2018,Undefined,0.0
Iceland,2019,Undefined,0.0
Iceland,2020,Undefined,0.0
Iceland,2021,Undefined,0.0
Iceland,2022,Undefined,0.0
Iceland,2023,Undefined,0.0
Iceland,2024,Undefined,0.0
India,2018,Undefined,0.0
India,2019,Undefined,0.1
India,2020,Undefined,
India,2022,Undefined,
India,2023,Undefined,
India,2024,Undefined,
Indonesia,2018,Undefined,0.0
Indonesia,2019,Undefined,0.0
Indonesia,2020,Undefined,0.0
Indonesia,2021,Undefined,0.0
Indonesia,2022,Undefined,0.0
Indonesia,2023,Undefined,0.0
Indonesia,2024,Undefined,0.0
Iran,2018,Undefined,0.0
Iran,2019,Undefined,0.0
Iran,2020,Undefined,0.0
Iran,2021,Undefined,0.0
Iran,2022,Undefined,0.0
Iran,2023,Undefined,0.0
Iran,2024,Undefined,0.0
Iraq,2018,Undefined,0.0
Iraq,2019,Undefined,0.0
Iraq,2020,Undefined,0.0
Iraq,2021,Undefined,0.0
Iraq,2022,Undefined,0.0
Iraq,2023,Undefined,0.0
Iraq,2024,Undefined,0.0
Ireland,2018,Undefined,0.01
Ireland,2019,Undefined,0.0
Ireland,2020,Undefined,0.0
Ireland,2021,Undefined,0.0
Ireland,2022,Undefined,0.0
Ireland,2023,Undefined,0.0
Ireland,2024,Undefined,0.0
Israel,2018,Undefined,0.0
Israel,2019,Undefined,0.0
Israel,2020,Undefined,0.0
Israel,2021,Undefined,0.0
Israel,2022,Undefined,0.0
Israel,2023,Undefined,0.0
Israel,2024,Undefined,0.0
Italy,2018,Undefined,0.11
Italy,2019,Undefined,0.0
Italy,2020,Undefined,
Italy,2021,Undefined,0.0
Italy,2022,Undefined,0.0
Italy,2023,Undefined,
Italy,2024,Undefined,
Jamaica,2018,Undefined,0.0
Jamaica,2019,Undefined,0.0
Jamaica,2020,Undefined,0.0
Jamaica,2021,Undefined,0.0
Jamaica,2022,Undefined,0.0
Jamaica,2023,Undefined,0.0
Jamaica,2024,Undefined,0.0
Japan,2018,Undefined,0.0
Japan,2019,Undefined,0.0
Japan,2020,Undefined,0.0
Japan,2021,Undefined,0.0
Japan,2022,Undefined,0.0
Japan,2023,Undefined,0.0
Japan,2024,Undefined,0.0
Jordan,2018,Undefined,0.0
Jordan,2019,Undefined,0.0
Jordan,2020,Undefined,0.0
Jordan,2021,Undefined,0.0
Jordan,2022,Undefined,0.0
Jordan,2023,Undefined,0.0
Jordan,2024,Undefined,0.0
Kazakhstan,2018,Undefined,0.0
Kazakhstan,2019,Undefined,0.0
Kazakhstan,2020,Undefined,0.0
Kazakhstan,2021,Undefined,0.0
Kazakhstan,2022,Undefined,0.0
Kazakhstan,2023,Undefined,0.0
Kazakhstan,2024,Undefined,0.0
Kenya,2018,Undefined,0.0
Kenya,2019,Undefined,0.0
Kenya,2020,Undefined,0.0
Kenya,2021,Undefined,0.0
Kenya,2022,Undefined,0.0
Kenya,2023,Undefined,0.0
Kenya,2024,Undefined,0.0
Kuwait,2018,Undefined,0.0
Kuwait,2019,Undefined,0.0
Kuwait,2020,Undefined,0.0
Kuwait,2021,Undefined,0.0
Kuwait,2022,Undefined,0.0
Kuwait,2023,Undefined,0.0
Kuwait,2024,Undefined,0.0
Kyrgyzstan,2018,Undefined,0.0
Kyrgyzstan,2019,Undefined,0.0
Kyrgyzstan,2020,Undefined,0.0
Kyrgyzstan,2021,Undefined,0.0
Kyrgyzstan,2022,Undefined,0.0
Kyrgyzstan,2023,Undefined,0.0
Kyrgyzstan,2024,Undefined,0.0
Laos,2018,Undefined,0.0
Laos,2019,Undefined,0.0
Laos,2020,Undefined,0.0
Laos,2021,Undefined,0.0
Laos,2022,Undefined,0.0
Laos,2024,Undefined,0.0
Latvia,2018,Undefined,0.0
Latvia,2019,Undefined,0.0
Latvia,2020,Undefined,0.0
Latvia,2021,Undefined,0.0
Latvia,2022,Undefined,0.0
Latvia,2023,Undefined,0.0
Latvia,2024,Undefined,0.0
Lebanon,2018,Undefined,0.0
Lebanon,2019,Undefined,0.0
Lebanon,2020,Undefined,0.0
Lebanon,2021,Undefined,0.0
Lebanon,2022,Undefined,0.0
Lebanon,2023,Undefined,0.0
Lebanon,2024,Undefined,0.0
Liberia,2018,Undefined,0.0
Liberia,2019,Undefined,0.0
Liberia,2020,Undefined,0.0
Liberia,2021,Undefined,0.0
Liberia,2022,Undefined,0.0
Liberia,2023,Undefined,0.0
Liberia,2024,Undefined,0.0
Libya,2018,Undefined,0.0
Libya,2019,Undefined,0.0
Libya,2020,Undefined,0.0
Libya,2021,Undefined,0.0
Libya,2022,Undefined,0.0
Libya,2023,Undefined,0.0
Libya,2024,Undefined,0.0
Lithuania,2018,Undefined,0.0
Lithuania,2019,Undefined,0.0
Lithuania,2020,Undefined,0.0
Lithuania,2021,Undefined,0.0
Lithuania,2022,Undefined,0.0
Lithuania,2023,Undefined,0.0
Lithuania,2024,Undefined,0.0
Luxembourg,2018,Undefined,0.0
Luxembourg,2019,Undefined,0.0
Luxembourg,2020,Undefined,0.0
Luxembourg,2021,Undefined,0.0
Luxembourg,2022,Undefined,0.0
Luxembourg,2023,Undefined,0.0
Luxembourg,2024,Undefined,0.0
Macao,2018,Undefined,0.0
Macao,2019,Undefined,0.0
Macao,2020,Undefined,0.0
Macao,2021,Undefined,0.0
Macao,2022,Undefined,0.0
Macao,2023,Undefined,0.0
Macao,2024,Undefined,0.0
Madagascar,2018,Undefined,0.0
Madagascar,2019,Undefined,0.0
Madagascar,2020,Undefined,0.0
Madagascar,2021,Undefined,0.0
Madagascar,2022,Undefined,0.0
Madagascar,2023,Undefined,0.0
Madagascar,2024,Undefined,0.0
Malawi,2018,Undefined,0.0
Malawi,2019,Undefined,0.0
Malawi,2020,Undefined,0.0
Malawi,2021,Undefined,0.0
Malawi,2022,Undefined,0.0
Malawi,2023,Undefined,0.0
Malawi,2024,Undefined,0.0
Malaysia,2018,Undefined,0.0
Malaysia,2019,Undefined,0.0
Malaysia,2020,Undefined,0.0
Malaysia,2021,Undefined,0.0
Malaysia,2022,Undefined,0.0
Malaysia,2023,Undefined,0.0
Malaysia,2024,Undefined,0.0
Maldives,2018,Undefined,0.0
Maldives,2019,Undefined,0.0
Maldives,2020,Undefined,0.0
Maldives,2021,Undefined,0.0
Maldives,2022,Undefined,0.0
Maldives,2023,Undefined,0.0
Maldives,2024,Undefined,0.0
Mali,2018,Undefined,0.0
Mali,2019,Undefined,0.0
Mali,2020,Undefined,0.0
Mali,2021,Undefined,0.0
Mali,2022,Undefined,0.0
Mali,2023,Undefined,0.0
Mali,2024,Undefined,0.0
Malta,2018,Undefined,0.0
Malta,2019,Undefined,0.0
Malta,2020,Undefined,0.0
Malta,2021,Undefined,0.0
Malta,2022,Undefined,0.0
Malta,2023,Undefined,0.0
Malta,2024,Undefined,0.0
Mauritania,2018,Undefined,0.0
Mauritania,2019,Undefined,0.0
Mauritania,2020,Undefined,0.0
Mauritania,2021,Undefined,0.0
Mauritania,2022,Undefined,0.0
Mauritania,2023,Undefined,0.0
Mauritania,2024,Undefined,0.0
Mauritius,2018,Undefined,0.0
Mauritius,2019,Undefined,0.0
Mauritius,2020,Undefined,0.0
Mauritius,2021,Undefined,0.0
Mauritius,2022,Undefined,0.0
Mauritius,2023,Undefined,0.0
Mauritius,2024,Undefined,0.0
Mexico,2018,Undefined,0.0
Mexico,2019,Undefined,0.0
Mexico,2020,Undefined,0.0
Mexico,2021,Undefined,0.0
Mexico,2022,Undefined,0.0
Mexico,2023,Undefined,0.0
Mexico,2024,Undefined,0.0
Moldova,2018,Undefined,0.0
Moldova,2019,Undefined,0.0
Moldova,2020,Undefined,0.0
Moldova,2021,Undefined,0.0
Moldova,2022,Undefined,0.0
Moldova,2023,Undefined,0.0
Moldova,2024,Undefined,0.0
Monaco,2018,Undefined,0.0
Monaco,2019,Undefined,0.0
Monaco,2020,Undefined,0.0
Monaco,2021,Undefined,0.0
Monaco,2022,Undefined,0.0
Monaco,2023,Undefined,0.0
Monaco,2024,Undefined,0.0
Mongolia,2018,Undefined,0.0
Mongolia,2019,Undefined,0.0
Mongolia,2020,Undefined,0.0
Mongolia,2021,Undefined,0.0
Mongolia,2022,Undefined,0.0
Mongolia,2023,Undefined,0.0
Mongolia,2024,Undefined,0.0
Montenegro,2018,Undefined,0.0
Montenegro,2019,Undefined,0.0
Montenegro,2020,Undefined,0.0
Montenegro,2021,Undefined,0.0
Montenegro,2022,Undefined,0.0
Montenegro,2023,Undefined,0.0
Montenegro,2024,Undefined,0.0
Morocco,2018,Undefined,0.0
Morocco,2019,Undefined,0.0
Morocco,2020,Undefined,0.01
Morocco,2021,Undefined,0.0
Morocco,2023,Undefined,0.0
Morocco,2024,Undefined,0.0
Mozambique,2018,Undefined,0.0
Mozambique,2019,Undefined,0.0
Mozambique,2020,Undefined,0.0
Mozambique,2021,Undefined,0.0
Mozambique,2022,Undefined,0.0
Mozambique,2023,Undefined,0.0
Mozambique,2024,Undefined,0.0
Myanmar,2018,Undefined,0.0
Myanmar,2019,Undefined,0.0
Myanmar,2020,Undefined,0.0
Myanmar,2021,Undefined,0.0
Myanmar,2022,Undefined,0.0
Myanmar,2023,Undefined,0.0
Myanmar,2024,Undefined,0.0
Namibia,2018,Undefined,0.0
Namibia,2019,Undefined,0.0
Namibia,2020,Undefined,0.0
Namibia,2021,Undefined,0.0
Namibia,2022,Undefined,0.0
Namibia,2023,Undefined,0.0
Namibia,2024,Undefined,0.0
Nepal,2018,Undefined,0.0
Nepal,2019,Undefined,0.0
Nepal,2020,Undefined,0.0
Nepal,2021,Undefined,0.0
Nepal,2022,Undefined,0.0
Nepal,2023,Undefined,0.0
Nepal,2024,Undefined,0.0
Netherlands,2018,Undefined,0.06
Netherlands,2019,Undefined,0.0
Netherlands,2020,Undefined,0.0
Netherlands,2021,Undefined,0.0
Netherlands,2022,Undefined,0.0
Netherlands,2023,Undefined,0.0
Netherlands,2024,Undefined,0.0
New Zealand,2018,Undefined,0.0
New Zealand,2019,Undefined,0.0
New Zealand,2020,Undefined,0.0
New Zealand,2021,Undefined,0.0
New Zealand,2022,Undefined,0.0
New Zealand,2023,Undefined,0.0
New Zealand,2024,Undefined,0.0
Nicaragua,2019,Undefined,0.0
Nicaragua,2020,Undefined,0.0
Nicaragua,2021,Undefined,0.0
Nicaragua,2022,Undefined,0.0
Nicaragua,2023,Undefined,0.0
Nicaragua,2024,Undefined,0.0
Niger,2018,Undefined,0.0
Niger,2019,Undefined,0.0
Niger,2020,Undefined,0.0
Niger,2021,Undefined,0.0
Niger,2022,Undefined,0.0
Niger,2023,Undefined,0.0
Niger,2024,Undefined,0.0
Nigeria,2018,Undefined,0.0
Nigeria,2019,Undefined,0.0
Nigeria,2020,Undefined,0.0
Nigeria,2021,Undefined,0.0
Nigeria,2022,Undefined,0.0
Nigeria,2023,Undefined,0.0
Nigeria,2024,Undefined,0.0
North Macedonia,2018,Undefined,0.0
North Macedonia,2019,Undefined,0.0
North Macedonia,2020,Undefined,0.0
North Macedonia,2021,Undefined,0.0
North Macedonia,2022,Undefined,0.0
North Macedonia,2023,Undefined,0.0
North Macedonia,2024,Undefined,0.0
Norway,2018,Undefined,0.0
Norway,2019,Undefined,0.0
Norway,2020,Undefined,0.0
Norway,2021,Undefined,0.0
Norway,2022,Undefined,0.0
Norway,2023,Undefined,0.0
Norway,2024,Undefined,0.0
Oman,2018,Undefined,0.0
Oman,2019,Undefined,0.0
Oman,2020,Undefined,0.0
Oman,2022,Undefined,0.0
Oman,2023,Undefined,0.0
Oman,2024,Undefined,0.0
Pakistan,2018,Undefined,0.0
Pakistan,2020,Undefined,0.0
Pakistan,2021,Undefined,0.0
Pakistan,2022,Undefined,0.0
Pakistan,2023,Undefined,0.0
Pakistan,2024,Undefined,0.0
Palestine,2018,Undefined,0.0
Palestine,2019,Undefined,0.0
Palestine,2020,Undefined,0.0
Palestine,2021,Undefined,0.0
Palestine,2022,Undefined,0.0
Palestine,2023,Undefined,0.0
Palestine,2024,Undefined,0.0
Panama,2018,Undefined,0.0
Panama,2019,Undefined,0.0
Panama,2020,Undefined,0.0
Panama,2021,Undefined,0.0
Panama,2022,Undefined,0.0
Panama,2023,Undefined,0.0
Panama,2024,Undefined,0.0
Papua New Guinea,2018,Undefined,0.0
Papua New Guinea,2019,Undefined,0.0
Papua New Guinea,2020,Undefined,0.0
Papua New Guinea,2021,Undefined,0.0
Papua New Guinea,2022,Undefined,0.0
Papua New Guinea,2023,Undefined,0.0
Papua New Guinea,2024,Undefined,0.0
Paraguay,2018,Undefined,0.0
Paraguay,2019,Undefined,0.0
Paraguay,2020,Undefined,0.0
Paraguay,2021,Undefined,0.0
Paraguay,2022,Undefined,0.0
Paraguay,2023,Undefined,0.0
Paraguay,2024,Undefined,0.0
Peru,2018,Undefined,0.0
Peru,2019,Undefined,0.0
Peru,2020,Undefined,0.0
Peru,2021,Undefined,0.0
Peru,2022,Undefined,0.0
Peru,2023,Undefined,0.0
Peru,2024,Undefined,0.0
Philippines,2018,Undefined,0.0
Philippines,2019,Undefined,0.01
Philippines,2020,Undefined,0.0
Philippines,2021,Undefined,0.0
Philippines,2022,Undefined,0.0
Philippines,2023,Undefined,0.0
Philippines,2024,Undefined,0.0
Poland,2018,Undefined,0.0
Poland,2019,Undefined,0.0
Poland,2020,Undefined,0.0
Poland,2021,Undefined,0.0
Poland,2022,Undefined,0.0
Poland,2023,Undefined,0.0
Poland,2024,Undefined,0.0
Portugal,2018,Undefined,0.0
Portugal,2019,Undefined,0.0
Portugal,2020,Undefined,0.07
Portugal,2021,Undefined,0.0
Portugal,2022,Undefined,0.0
Portugal,2023,Undefined,0.0
Portugal,2024,Undefined,0.0
Puerto Rico,2018,Undefined,0.0
Puerto Rico,2019,Undefined,0.0
Puerto Rico,2020,Undefined,0.0
Puerto Rico,2021,Undefined,0.0
Puerto Rico,2022,Undefined,0.0
Puerto Rico,2023,Undefined,0.0
Puerto Rico,2024,Undefined,0.0
Qatar,2018,Undefined,0.0
Qatar,2019,Undefined,0.0
Qatar,2020,Undefined,0.0
Qatar,2021,Undefined,0.0
Qatar,2022,Undefined,0.0
Qatar,2023,Undefined,0.0
Qatar,2024,Undefined,0.0
Romania,2018,Undefined,0.0
Romania,2019,Undefined,0.0
Romania,2020,Undefined,0.0
Romania,2021,Undefined,0.0
Romania,2022,Undefined,0.0
Romania,2023,Undefined,0.0
Romania,2024,Undefined,0.0
Russian Federation,2018,Undefined,0.0
Russian Federation,2019,Undefined,0.0
Russian Federation,2020,Undefined,0.0
Russian Federation,2021,Undefined,0.0
Russian Federation,2022,Undefined,0.0
Russian Federation,2023,Undefined,0.0
Russian Federation,2024,Undefined,0.0
Rwanda,2018,Undefined,0.0
Rwanda,2019,Undefined,0.0
Rwanda,2020,Undefined,0.0
Rwanda,2021,Undefined,0.0
Rwanda,2022,Undefined,0.0
Rwanda,2023,Undefined,0.0
Rwanda,2024,Undefined,0.0
Saudi Arabia,2018,Undefined,0.0
Saudi Arabia,2019,Undefined,0.02
Saudi Arabia,2020,Undefined,0.0
Saudi Arabia,2021,Undefined,0.0
Saudi Arabia,2022,Undefined,0.0
Saudi Arabia,2023,Undefined,0.0
Saudi Arabia,2024,Undefined,0.0
Senegal,2018,Undefined,0.0
Senegal,2019,Undefined,0.0
Senegal,2020,Undefined,0.0
Senegal,2021,Undefined,0.0
Senegal,2022,Undefined,0.0
Senegal,2023,Undefined,0.0
Senegal,2024,Undefined,0.0
Serbia,2018,Undefined,0.0
Serbia,2019,Undefined,0.0
Serbia,2020,Undefined,0.0
Serbia,2021,Undefined,0.0
Serbia,2022,Undefined,0.0
Serbia,2023,Undefined,0.0
Serbia,2024,Undefined,0.0
Seychelles,2018,Undefined,0.0
Seychelles,2019,Undefined,0.0
Seychelles,2020,Undefined,0.0
Seychelles,2021,Undefined,0.0
Seychelles,2022,Undefined,0.0
Seychelles,2023,Undefined,0.0
Seychelles,2024,Undefined,0.0
Sierra Leone,2018,Undefined,0.0
Sierra Leone,2019,Undefined,0.0
Sierra Leone,2020,Undefined,0.0
Sierra Leone,2021,Undefined,0.0
Sierra Leone,2022,Undefined,0.0
Sierra Leone,2023,Undefined,0.0
Sierra Leone,2024,Undefined,0.0
Singapore,2018,Undefined,0.0
Singapore,2019,Undefined,0.0
Singapore,2020,Undefined,0.0
Singapore,2021,Undefined,0.0
Singapore,2022,Undefined,0.0
Singapore,2023,Undefined,0.0
Singapore,2024,Undefined,0.0
Slovakia,2018,Undefined,0.0
Slovakia,2019,Undefined,0.0
Slovakia,2020,Undefined,0.0
Slovakia,2021,Undefined,0.0
Slovakia,2022,Undefined,0.0
Slovakia,2023,Undefined,0.0
Slovakia,2024,Undefined,0.0
Slovenia,2018,Undefined,0.0
Slovenia,2019,Undefined,0.0
Slovenia,2020,Undefined,0.0
Slovenia,2021,Undefined,0.0
Slovenia,2023,Undefined,0.0
Slovenia,2024,Undefined,0.0
Somalia,2018,Undefined,0.0
Somalia,2019,Undefined,0.0
Somalia,2020,Undefined,0.0
Somalia,2021,Undefined,0.0
Somalia,2022,Undefined,0.0
Somalia,2023,Undefined,0.0
Somalia,2024,Undefined,0.0
South Africa,2018,Undefined,0.0
South Africa,2019,Undefined,0.0
South Africa,2020,Undefined,0.0
South Africa,2021,Undefined,0.0
South Africa,2022,Undefined,0.0
South Africa,2023,Undefined,0.0
South Africa,2024,Undefined,0.0
South Korea,2018,Undefined,0.0
South Korea,2019,Undefined,0.0
South Korea,2020,Undefined,0.0
South Korea,2021,Undefined,0.0
South Korea,2022,Undefined,0.0
South Korea,2023,Undefined,0.0
South Korea,2024,Undefined,0.0
South Sudan,2018,Undefined,0.0
South Sudan,2019,Undefined,0.0
South Sudan,2020,Undefined,0.0
South Sudan,2021,Undefined,0.0
South Sudan,2022,Undefined,0.0
South Sudan,2023,Undefined,0.0
South Sudan,2024,Undefined,0.0
Spain,2018,Undefined,0.0
Spain,2019,Undefined,0.08
Spain,2020,Undefined,0.0
Spain,2021,Undefined,0.0
Spain,2022,Undefined,0.0
Spain,2023,Undefined,0.0
Spain,2024,Undefined,0.0
Sri Lanka,2018,Undefined,0.0
Sri Lanka,2019,Undefined,0.0
Sri Lanka,2020,Undefined,0.0
Sri Lanka,2021,Undefined,0.0
Sri Lanka,2022,Undefined,0.0
Sri Lanka,2023,Undefined,0.0
Sri Lanka,2024,Undefined,0.0
Sudan,2018,Undefined,0.0
Sudan,2019,Undefined,0.0
Sudan,2020,Undefined,0.0
Sudan,2021,Undefined,0.0
Sudan,2022,Undefined,0.0
Sudan,2023,Undefined,0.0
Sudan,2024,Undefined,0.0
Swaziland,2018,Undefined,0.0
Swaziland,2019,Undefined,0.0
Swaziland,2020,Undefined,0.0
Swaziland,2021,Undefined,0.0
Swaziland,2022,Undefined,0.0
Swaziland,2023,Undefined,0.0
Swaziland,2024,Undefined,0.0
Sweden,2018,Undefined,0.0
Sweden,2019,Undefined,0.0
Sweden,2020,Undefined,0.0
Sweden,2021,Undefined,0.0
Sweden,2022,Undefined,0.0
Sweden,2023,Undefined,0.0
Sweden,2024,Undefined,0.0
Switzerland,2018,Undefined,0.0
Switzerland,2019,Undefined,0.0
Switzerland,2020,Undefined,0.0
Switzerland,2021,Undefined,0.0
Switzerland,2022,Undefined,0.0
Switzerland,2023,Undefined,0.0
Switzerland,2024,Undefined,0.0
Syrian Arab Republic,2018,Undefined,0.0
Syrian Arab Republic,2019,Undefined,0.0
Syrian Arab Republic,2020,Undefined,0.0
Syrian Arab Republic,2021,Undefined,0.0
Syrian Arab Republic,2022,Undefined,0.0
