Subject,Identifier,EID,Title,Publication Name,Publication Date,DOI,Cited By Count,Affiliation Country,Year
PSYC,SCOPUS_ID:85079000040,2-s2.0-85079000040,Neurodevelopmental pathways in bipolar disorder,Neuroscience and Biobehavioral Reviews,2020-05-01T00:00:00.000Z,10.1016/j.neubiorev.2020.02.005,44,Canada,2020
PSYC,SCOPUS_ID:85079000040,2-s2.0-85079000040,Neurodevelopmental pathways in bipolar disorder,Neuroscience and Biobehavioral Reviews,2020-05-01T00:00:00.000Z,10.1016/j.neubiorev.2020.02.005,44,Spain,2020
PSYC,SCOPUS_ID:85079000040,2-s2.0-85079000040,Neurodevelopmental pathways in bipolar disorder,Neuroscience and Biobehavioral Reviews,2020-05-01T00:00:00.000Z,10.1016/j.neubiorev.2020.02.005,44,Thailand,2020
PSYC,SCOPUS_ID:85079000040,2-s2.0-85079000040,Neurodevelopmental pathways in bipolar disorder,Neuroscience and Biobehavioral Reviews,2020-05-01T00:00:00.000Z,10.1016/j.neubiorev.2020.02.005,44,United States,2020
PSYC,SCOPUS_ID:85081412411,2-s2.0-85081412411,Crowdsourcing Hypothesis Tests: Making transparent how design choices shape research results,Psychological Bulletin,2020-01-01T00:00:00.000Z,10.1037/bul0000220,80,Australia,2020
PSYC,SCOPUS_ID:85081412411,2-s2.0-85081412411,Crowdsourcing Hypothesis Tests: Making transparent how design choices shape research results,Psychological Bulletin,2020-01-01T00:00:00.000Z,10.1037/bul0000220,80,Austria,2020
PSYC,SCOPUS_ID:85081412411,2-s2.0-85081412411,Crowdsourcing Hypothesis Tests: Making transparent how design choices shape research results,Psychological Bulletin,2020-01-01T00:00:00.000Z,10.1037/bul0000220,80,Belgium,2020
PSYC,SCOPUS_ID:85081412411,2-s2.0-85081412411,Crowdsourcing Hypothesis Tests: Making transparent how design choices shape research results,Psychological Bulletin,2020-01-01T00:00:00.000Z,10.1037/bul0000220,80,Canada,2020
PSYC,SCOPUS_ID:85081412411,2-s2.0-85081412411,Crowdsourcing Hypothesis Tests: Making transparent how design choices shape research results,Psychological Bulletin,2020-01-01T00:00:00.000Z,10.1037/bul0000220,80,China,2020
PSYC,SCOPUS_ID:85081412411,2-s2.0-85081412411,Crowdsourcing Hypothesis Tests: Making transparent how design choices shape research results,Psychological Bulletin,2020-01-01T00:00:00.000Z,10.1037/bul0000220,80,Colombia,2020
PSYC,SCOPUS_ID:85081412411,2-s2.0-85081412411,Crowdsourcing Hypothesis Tests: Making transparent how design choices shape research results,Psychological Bulletin,2020-01-01T00:00:00.000Z,10.1037/bul0000220,80,Czech Republic,2020
PSYC,SCOPUS_ID:85081412411,2-s2.0-85081412411,Crowdsourcing Hypothesis Tests: Making transparent how design choices shape research results,Psychological Bulletin,2020-01-01T00:00:00.000Z,10.1037/bul0000220,80,France,2020
PSYC,SCOPUS_ID:85081412411,2-s2.0-85081412411,Crowdsourcing Hypothesis Tests: Making transparent how design choices shape research results,Psychological Bulletin,2020-01-01T00:00:00.000Z,10.1037/bul0000220,80,Germany,2020
PSYC,SCOPUS_ID:85081412411,2-s2.0-85081412411,Crowdsourcing Hypothesis Tests: Making transparent how design choices shape research results,Psychological Bulletin,2020-01-01T00:00:00.000Z,10.1037/bul0000220,80,Hong Kong,2020
PSYC,SCOPUS_ID:85081412411,2-s2.0-85081412411,Crowdsourcing Hypothesis Tests: Making transparent how design choices shape research results,Psychological Bulletin,2020-01-01T00:00:00.000Z,10.1037/bul0000220,80,Ireland,2020
PSYC,SCOPUS_ID:85081412411,2-s2.0-85081412411,Crowdsourcing Hypothesis Tests: Making transparent how design choices shape research results,Psychological Bulletin,2020-01-01T00:00:00.000Z,10.1037/bul0000220,80,Italy,2020
PSYC,SCOPUS_ID:85081412411,2-s2.0-85081412411,Crowdsourcing Hypothesis Tests: Making transparent how design choices shape research results,Psychological Bulletin,2020-01-01T00:00:00.000Z,10.1037/bul0000220,80,Lithuania,2020
PSYC,SCOPUS_ID:85081412411,2-s2.0-85081412411,Crowdsourcing Hypothesis Tests: Making transparent how design choices shape research results,Psychological Bulletin,2020-01-01T00:00:00.000Z,10.1037/bul0000220,80,Netherlands,2020
PSYC,SCOPUS_ID:85081412411,2-s2.0-85081412411,Crowdsourcing Hypothesis Tests: Making transparent how design choices shape research results,Psychological Bulletin,2020-01-01T00:00:00.000Z,10.1037/bul0000220,80,New Zealand,2020
PSYC,SCOPUS_ID:85081412411,2-s2.0-85081412411,Crowdsourcing Hypothesis Tests: Making transparent how design choices shape research results,Psychological Bulletin,2020-01-01T00:00:00.000Z,10.1037/bul0000220,80,Norway,2020
PSYC,SCOPUS_ID:85081412411,2-s2.0-85081412411,Crowdsourcing Hypothesis Tests: Making transparent how design choices shape research results,Psychological Bulletin,2020-01-01T00:00:00.000Z,10.1037/bul0000220,80,Poland,2020
PSYC,SCOPUS_ID:85081412411,2-s2.0-85081412411,Crowdsourcing Hypothesis Tests: Making transparent how design choices shape research results,Psychological Bulletin,2020-01-01T00:00:00.000Z,10.1037/bul0000220,80,Portugal,2020
PSYC,SCOPUS_ID:85081412411,2-s2.0-85081412411,Crowdsourcing Hypothesis Tests: Making transparent how design choices shape research results,Psychological Bulletin,2020-01-01T00:00:00.000Z,10.1037/bul0000220,80,Serbia,2020
PSYC,SCOPUS_ID:85081412411,2-s2.0-85081412411,Crowdsourcing Hypothesis Tests: Making transparent how design choices shape research results,Psychological Bulletin,2020-01-01T00:00:00.000Z,10.1037/bul0000220,80,Singapore,2020
PSYC,SCOPUS_ID:85081412411,2-s2.0-85081412411,Crowdsourcing Hypothesis Tests: Making transparent how design choices shape research results,Psychological Bulletin,2020-01-01T00:00:00.000Z,10.1037/bul0000220,80,Slovakia,2020
PSYC,SCOPUS_ID:85081412411,2-s2.0-85081412411,Crowdsourcing Hypothesis Tests: Making transparent how design choices shape research results,Psychological Bulletin,2020-01-01T00:00:00.000Z,10.1037/bul0000220,80,Spain,2020
PSYC,SCOPUS_ID:85081412411,2-s2.0-85081412411,Crowdsourcing Hypothesis Tests: Making transparent how design choices shape research results,Psychological Bulletin,2020-01-01T00:00:00.000Z,10.1037/bul0000220,80,Sweden,2020
PSYC,SCOPUS_ID:85081412411,2-s2.0-85081412411,Crowdsourcing Hypothesis Tests: Making transparent how design choices shape research results,Psychological Bulletin,2020-01-01T00:00:00.000Z,10.1037/bul0000220,80,Switzerland,2020
PSYC,SCOPUS_ID:85081412411,2-s2.0-85081412411,Crowdsourcing Hypothesis Tests: Making transparent how design choices shape research results,Psychological Bulletin,2020-01-01T00:00:00.000Z,10.1037/bul0000220,80,Taiwan,2020
PSYC,SCOPUS_ID:85081412411,2-s2.0-85081412411,Crowdsourcing Hypothesis Tests: Making transparent how design choices shape research results,Psychological Bulletin,2020-01-01T00:00:00.000Z,10.1037/bul0000220,80,Thailand,2020
PSYC,SCOPUS_ID:85081412411,2-s2.0-85081412411,Crowdsourcing Hypothesis Tests: Making transparent how design choices shape research results,Psychological Bulletin,2020-01-01T00:00:00.000Z,10.1037/bul0000220,80,Turkey,2020
PSYC,SCOPUS_ID:85081412411,2-s2.0-85081412411,Crowdsourcing Hypothesis Tests: Making transparent how design choices shape research results,Psychological Bulletin,2020-01-01T00:00:00.000Z,10.1037/bul0000220,80,United Kingdom,2020
PSYC,SCOPUS_ID:85081412411,2-s2.0-85081412411,Crowdsourcing Hypothesis Tests: Making transparent how design choices shape research results,Psychological Bulletin,2020-01-01T00:00:00.000Z,10.1037/bul0000220,80,United States,2020
PSYC,SCOPUS_ID:85081565104,2-s2.0-85081565104,Digital media’s discursive strategies against anabolic-androgenic steroids: A corpus-assisted discourse analysis,Discourse Studies,2020-06-01T00:00:00.000Z,10.1177/1461445620906024,0,Thailand,2020
PSYC,SCOPUS_ID:85081995331,2-s2.0-85081995331,"The uterine-chemokine-brain axis: menstrual cycle-associated symptoms (MCAS) are in part mediated by CCL2, CCL5, CCL11, CXCL8 and CXCL10",Journal of Affective Disorders,2020-05-15T00:00:00.000Z,10.1016/j.jad.2020.03.033,10,Australia,2020
PSYC,SCOPUS_ID:85081995331,2-s2.0-85081995331,"The uterine-chemokine-brain axis: menstrual cycle-associated symptoms (MCAS) are in part mediated by CCL2, CCL5, CCL11, CXCL8 and CXCL10",Journal of Affective Disorders,2020-05-15T00:00:00.000Z,10.1016/j.jad.2020.03.033,10,Bulgaria,2020
PSYC,SCOPUS_ID:85081995331,2-s2.0-85081995331,"The uterine-chemokine-brain axis: menstrual cycle-associated symptoms (MCAS) are in part mediated by CCL2, CCL5, CCL11, CXCL8 and CXCL10",Journal of Affective Disorders,2020-05-15T00:00:00.000Z,10.1016/j.jad.2020.03.033,10,Canada,2020
PSYC,SCOPUS_ID:85081995331,2-s2.0-85081995331,"The uterine-chemokine-brain axis: menstrual cycle-associated symptoms (MCAS) are in part mediated by CCL2, CCL5, CCL11, CXCL8 and CXCL10",Journal of Affective Disorders,2020-05-15T00:00:00.000Z,10.1016/j.jad.2020.03.033,10,Thailand,2020
PSYC,SCOPUS_ID:85082420038,2-s2.0-85082420038,Is Salesperson Attractiveness a Boon or a Bane? The Moderating Role of Perceived Labor Cost-To-Price Ratio in Retail Bargaining,Journal of Consumer Psychology,2020-07-01T00:00:00.000Z,10.1002/jcpy.1160,8,Thailand,2020
PSYC,SCOPUS_ID:85082420038,2-s2.0-85082420038,Is Salesperson Attractiveness a Boon or a Bane? The Moderating Role of Perceived Labor Cost-To-Price Ratio in Retail Bargaining,Journal of Consumer Psychology,2020-07-01T00:00:00.000Z,10.1002/jcpy.1160,8,United States,2020
PSYC,SCOPUS_ID:85083902880,2-s2.0-85083902880,Current Mental Health Issues in the Era of Covid-19,Asian Journal of Psychiatry,2020-06-01T00:00:00.000Z,10.1016/j.ajp.2020.102103,29,Indonesia,2020
PSYC,SCOPUS_ID:85083902880,2-s2.0-85083902880,Current Mental Health Issues in the Era of Covid-19,Asian Journal of Psychiatry,2020-06-01T00:00:00.000Z,10.1016/j.ajp.2020.102103,29,Thailand,2020
PSYC,SCOPUS_ID:85085643446,2-s2.0-85085643446,"Risk attitude, time preference and health behaviours in the Bangkok Metropolitan Area",Journal of Behavioral and Experimental Economics,2020-08-01T00:00:00.000Z,10.1016/j.socec.2020.101558,7,Thailand,2020
PSYC,SCOPUS_ID:85086022387,2-s2.0-85086022387,"The role of immune and oxidative pathways in menstrual cycle associated depressive, physio-somatic, breast and anxiety symptoms: Modulation by sex hormones",Journal of Psychosomatic Research,2020-08-01T00:00:00.000Z,10.1016/j.jpsychores.2020.110158,12,Australia,2020
PSYC,SCOPUS_ID:85086022387,2-s2.0-85086022387,"The role of immune and oxidative pathways in menstrual cycle associated depressive, physio-somatic, breast and anxiety symptoms: Modulation by sex hormones",Journal of Psychosomatic Research,2020-08-01T00:00:00.000Z,10.1016/j.jpsychores.2020.110158,12,Brazil,2020
PSYC,SCOPUS_ID:85086022387,2-s2.0-85086022387,"The role of immune and oxidative pathways in menstrual cycle associated depressive, physio-somatic, breast and anxiety symptoms: Modulation by sex hormones",Journal of Psychosomatic Research,2020-08-01T00:00:00.000Z,10.1016/j.jpsychores.2020.110158,12,Bulgaria,2020
PSYC,SCOPUS_ID:85086022387,2-s2.0-85086022387,"The role of immune and oxidative pathways in menstrual cycle associated depressive, physio-somatic, breast and anxiety symptoms: Modulation by sex hormones",Journal of Psychosomatic Research,2020-08-01T00:00:00.000Z,10.1016/j.jpsychores.2020.110158,12,Canada,2020
PSYC,SCOPUS_ID:85086022387,2-s2.0-85086022387,"The role of immune and oxidative pathways in menstrual cycle associated depressive, physio-somatic, breast and anxiety symptoms: Modulation by sex hormones",Journal of Psychosomatic Research,2020-08-01T00:00:00.000Z,10.1016/j.jpsychores.2020.110158,12,Thailand,2020
PSYC,SCOPUS_ID:85086051188,2-s2.0-85086051188,Imagining a false alibi impairs concealed memory detection with the autobiographical implicit association test,Journal of Experimental Psychology: Applied,2020-01-01T00:00:00.000Z,10.1037/xap0000250.supp,7,China,2020
PSYC,SCOPUS_ID:85086051188,2-s2.0-85086051188,Imagining a false alibi impairs concealed memory detection with the autobiographical implicit association test,Journal of Experimental Psychology: Applied,2020-01-01T00:00:00.000Z,10.1037/xap0000250.supp,7,Thailand,2020
PSYC,SCOPUS_ID:85086051188,2-s2.0-85086051188,Imagining a false alibi impairs concealed memory detection with the autobiographical implicit association test,Journal of Experimental Psychology: Applied,2020-01-01T00:00:00.000Z,10.1037/xap0000250.supp,7,United Kingdom,2020
PSYC,SCOPUS_ID:85086317780,2-s2.0-85086317780,Situational experience around the world: A replication and extension in 62 countries,Journal of Personality,2020-12-01T00:00:00.000Z,10.1111/jopy.12558,6,Argentina,2020
PSYC,SCOPUS_ID:85086317780,2-s2.0-85086317780,Situational experience around the world: A replication and extension in 62 countries,Journal of Personality,2020-12-01T00:00:00.000Z,10.1111/jopy.12558,6,Australia,2020
PSYC,SCOPUS_ID:85086317780,2-s2.0-85086317780,Situational experience around the world: A replication and extension in 62 countries,Journal of Personality,2020-12-01T00:00:00.000Z,10.1111/jopy.12558,6,Austria,2020
PSYC,SCOPUS_ID:85086317780,2-s2.0-85086317780,Situational experience around the world: A replication and extension in 62 countries,Journal of Personality,2020-12-01T00:00:00.000Z,10.1111/jopy.12558,6,Bolivia,2020
PSYC,SCOPUS_ID:85086317780,2-s2.0-85086317780,Situational experience around the world: A replication and extension in 62 countries,Journal of Personality,2020-12-01T00:00:00.000Z,10.1111/jopy.12558,6,Brazil,2020
PSYC,SCOPUS_ID:85086317780,2-s2.0-85086317780,Situational experience around the world: A replication and extension in 62 countries,Journal of Personality,2020-12-01T00:00:00.000Z,10.1111/jopy.12558,6,Bulgaria,2020
PSYC,SCOPUS_ID:85086317780,2-s2.0-85086317780,Situational experience around the world: A replication and extension in 62 countries,Journal of Personality,2020-12-01T00:00:00.000Z,10.1111/jopy.12558,6,Canada,2020
PSYC,SCOPUS_ID:85086317780,2-s2.0-85086317780,Situational experience around the world: A replication and extension in 62 countries,Journal of Personality,2020-12-01T00:00:00.000Z,10.1111/jopy.12558,6,Chile,2020
PSYC,SCOPUS_ID:85086317780,2-s2.0-85086317780,Situational experience around the world: A replication and extension in 62 countries,Journal of Personality,2020-12-01T00:00:00.000Z,10.1111/jopy.12558,6,China,2020
PSYC,SCOPUS_ID:85086317780,2-s2.0-85086317780,Situational experience around the world: A replication and extension in 62 countries,Journal of Personality,2020-12-01T00:00:00.000Z,10.1111/jopy.12558,6,Colombia,2020
PSYC,SCOPUS_ID:85086317780,2-s2.0-85086317780,Situational experience around the world: A replication and extension in 62 countries,Journal of Personality,2020-12-01T00:00:00.000Z,10.1111/jopy.12558,6,Croatia,2020
PSYC,SCOPUS_ID:85086317780,2-s2.0-85086317780,Situational experience around the world: A replication and extension in 62 countries,Journal of Personality,2020-12-01T00:00:00.000Z,10.1111/jopy.12558,6,Cyprus,2020
PSYC,SCOPUS_ID:85086317780,2-s2.0-85086317780,Situational experience around the world: A replication and extension in 62 countries,Journal of Personality,2020-12-01T00:00:00.000Z,10.1111/jopy.12558,6,Czech Republic,2020
PSYC,SCOPUS_ID:85086317780,2-s2.0-85086317780,Situational experience around the world: A replication and extension in 62 countries,Journal of Personality,2020-12-01T00:00:00.000Z,10.1111/jopy.12558,6,Denmark,2020
PSYC,SCOPUS_ID:85086317780,2-s2.0-85086317780,Situational experience around the world: A replication and extension in 62 countries,Journal of Personality,2020-12-01T00:00:00.000Z,10.1111/jopy.12558,6,France,2020
PSYC,SCOPUS_ID:85086317780,2-s2.0-85086317780,Situational experience around the world: A replication and extension in 62 countries,Journal of Personality,2020-12-01T00:00:00.000Z,10.1111/jopy.12558,6,Georgia,2020
PSYC,SCOPUS_ID:85086317780,2-s2.0-85086317780,Situational experience around the world: A replication and extension in 62 countries,Journal of Personality,2020-12-01T00:00:00.000Z,10.1111/jopy.12558,6,Germany,2020
PSYC,SCOPUS_ID:85086317780,2-s2.0-85086317780,Situational experience around the world: A replication and extension in 62 countries,Journal of Personality,2020-12-01T00:00:00.000Z,10.1111/jopy.12558,6,Greece,2020
PSYC,SCOPUS_ID:85086317780,2-s2.0-85086317780,Situational experience around the world: A replication and extension in 62 countries,Journal of Personality,2020-12-01T00:00:00.000Z,10.1111/jopy.12558,6,Hong Kong,2020
PSYC,SCOPUS_ID:85086317780,2-s2.0-85086317780,Situational experience around the world: A replication and extension in 62 countries,Journal of Personality,2020-12-01T00:00:00.000Z,10.1111/jopy.12558,6,Hungary,2020
PSYC,SCOPUS_ID:85086317780,2-s2.0-85086317780,Situational experience around the world: A replication and extension in 62 countries,Journal of Personality,2020-12-01T00:00:00.000Z,10.1111/jopy.12558,6,India,2020
PSYC,SCOPUS_ID:85086317780,2-s2.0-85086317780,Situational experience around the world: A replication and extension in 62 countries,Journal of Personality,2020-12-01T00:00:00.000Z,10.1111/jopy.12558,6,Indonesia,2020
PSYC,SCOPUS_ID:85086317780,2-s2.0-85086317780,Situational experience around the world: A replication and extension in 62 countries,Journal of Personality,2020-12-01T00:00:00.000Z,10.1111/jopy.12558,6,Israel,2020
