AGRI,SCOPUS_ID:85049217501,2-s2.0-85049217501,Omega-3 fatty acids and meloxicam supplementation and the incidence and histopathological changes associated with femoral head syndrome in broilers,Animal Production Science,2019-01-01T00:00:00.000Z,10.1071/AN17713,1,Thailand,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,Egypt,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,Estonia,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,Finland,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,France,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,Georgia,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,Germany,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,Greece,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,Hungary,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,India,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,Iran,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,Ireland,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,Italy,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,Latvia,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,Lithuania,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,Malaysia,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,Mexico,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,Montenegro,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,New Zealand,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,Pakistan,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,Poland,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,Portugal,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,Puerto Rico,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,Qatar,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,Russian Federation,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,Serbia,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,South Korea,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,Spain,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,Sri Lanka,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,Switzerland,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,Taiwan,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,Thailand,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,Turkey,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,Ukraine,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,United Kingdom,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,United States,2019
PHYS,SCOPUS_ID:85074320825,2-s2.0-85074320825,Search for pair production of vectorlike quarks in the fully hadronic final state,Physical Review D,2019-10-08T00:00:00.000Z,10.1103/PhysRevD.100.072001,70,Uzbekistan,2019
PHYS,SCOPUS_ID:85074337306,2-s2.0-85074337306,Measurement of the top quark Yukawa coupling from t t kinematic distributions in the lepton+jets final state in proton-proton collisions at s =13 TeV MEASUREMENT of the TOP QUARK YUKAWA COUPLING from ... SIRUNYAN et al.,Physical Review D,2019-10-17T00:00:00.000Z,10.1103/PhysRevD.100.072007,13,Armenia,2019
PHYS,SCOPUS_ID:85074337306,2-s2.0-85074337306,Measurement of the top quark Yukawa coupling from t t kinematic distributions in the lepton+jets final state in proton-proton collisions at s =13 TeV MEASUREMENT of the TOP QUARK YUKAWA COUPLING from ... SIRUNYAN et al.,Physical Review D,2019-10-17T00:00:00.000Z,10.1103/PhysRevD.100.072007,13,Austria,2019
PHYS,SCOPUS_ID:85074337306,2-s2.0-85074337306,Measurement of the top quark Yukawa coupling from t t kinematic distributions in the lepton+jets final state in proton-proton collisions at s =13 TeV MEASUREMENT of the TOP QUARK YUKAWA COUPLING from ... SIRUNYAN et al.,Physical Review D,2019-10-17T00:00:00.000Z,10.1103/PhysRevD.100.072007,13,Belarus,2019
PHYS,SCOPUS_ID:85074337306,2-s2.0-85074337306,Measurement of the top quark Yukawa coupling from t t kinematic distributions in the lepton+jets final state in proton-proton collisions at s =13 TeV MEASUREMENT of the TOP QUARK YUKAWA COUPLING from ... SIRUNYAN et al.,Physical Review D,2019-10-17T00:00:00.000Z,10.1103/PhysRevD.100.072007,13,Belgium,2019
PHYS,SCOPUS_ID:85074337306,2-s2.0-85074337306,Measurement of the top quark Yukawa coupling from t t kinematic distributions in the lepton+jets final state in proton-proton collisions at s =13 TeV MEASUREMENT of the TOP QUARK YUKAWA COUPLING from ... SIRUNYAN et al.,Physical Review D,2019-10-17T00:00:00.000Z,10.1103/PhysRevD.100.072007,13,Brazil,2019
PHYS,SCOPUS_ID:85074337306,2-s2.0-85074337306,Measurement of the top quark Yukawa coupling from t t kinematic distributions in the lepton+jets final state in proton-proton collisions at s =13 TeV MEASUREMENT of the TOP QUARK YUKAWA COUPLING from ... SIRUNYAN et al.,Physical Review D,2019-10-17T00:00:00.000Z,10.1103/PhysRevD.100.072007,13,Bulgaria,2019
PHYS,SCOPUS_ID:85074337306,2-s2.0-85074337306,Measurement of the top quark Yukawa coupling from t t kinematic distributions in the lepton+jets final state in proton-proton collisions at s =13 TeV MEASUREMENT of the TOP QUARK YUKAWA COUPLING from ... SIRUNYAN et al.,Physical Review D,2019-10-17T00:00:00.000Z,10.1103/PhysRevD.100.072007,13,China,2019
PHYS,SCOPUS_ID:85074337306,2-s2.0-85074337306,Measurement of the top quark Yukawa coupling from t t kinematic distributions in the lepton+jets final state in proton-proton collisions at s =13 TeV MEASUREMENT of the TOP QUARK YUKAWA COUPLING from ... SIRUNYAN et al.,Physical Review D,2019-10-17T00:00:00.000Z,10.1103/PhysRevD.100.072007,13,Colombia,2019
PHYS,SCOPUS_ID:85074337306,2-s2.0-85074337306,Measurement of the top quark Yukawa coupling from t t kinematic distributions in the lepton+jets final state in proton-proton collisions at s =13 TeV MEASUREMENT of the TOP QUARK YUKAWA COUPLING from ... SIRUNYAN et al.,Physical Review D,2019-10-17T00:00:00.000Z,10.1103/PhysRevD.100.072007,13,Croatia,2019
PHYS,SCOPUS_ID:85074337306,2-s2.0-85074337306,Measurement of the top quark Yukawa coupling from t t kinematic distributions in the lepton+jets final state in proton-proton collisions at s =13 TeV MEASUREMENT of the TOP QUARK YUKAWA COUPLING from ... SIRUNYAN et al.,Physical Review D,2019-10-17T00:00:00.000Z,10.1103/PhysRevD.100.072007,13,Cyprus,2019
PHYS,SCOPUS_ID:85074337306,2-s2.0-85074337306,Measurement of the top quark Yukawa coupling from t t kinematic distributions in the lepton+jets final state in proton-proton collisions at s =13 TeV MEASUREMENT of the TOP QUARK YUKAWA COUPLING from ... SIRUNYAN et al.,Physical Review D,2019-10-17T00:00:00.000Z,10.1103/PhysRevD.100.072007,13,Czech Republic,2019
PHYS,SCOPUS_ID:85074337306,2-s2.0-85074337306,Measurement of the top quark Yukawa coupling from t t kinematic distributions in the lepton+jets final state in proton-proton collisions at s =13 TeV MEASUREMENT of the TOP QUARK YUKAWA COUPLING from ... SIRUNYAN et al.,Physical Review D,2019-10-17T00:00:00.000Z,10.1103/PhysRevD.100.072007,13,Ecuador,2019
PHYS,SCOPUS_ID:85074337306,2-s2.0-85074337306,Measurement of the top quark Yukawa coupling from t t kinematic distributions in the lepton+jets final state in proton-proton collisions at s =13 TeV MEASUREMENT of the TOP QUARK YUKAWA COUPLING from ... SIRUNYAN et al.,Physical Review D,2019-10-17T00:00:00.000Z,10.1103/PhysRevD.100.072007,13,Egypt,2019
PHYS,SCOPUS_ID:85074337306,2-s2.0-85074337306,Measurement of the top quark Yukawa coupling from t t kinematic distributions in the lepton+jets final state in proton-proton collisions at s =13 TeV MEASUREMENT of the TOP QUARK YUKAWA COUPLING from ... SIRUNYAN et al.,Physical Review D,2019-10-17T00:00:00.000Z,10.1103/PhysRevD.100.072007,13,Estonia,2019
PHYS,SCOPUS_ID:85074337306,2-s2.0-85074337306,Measurement of the top quark Yukawa coupling from t t kinematic distributions in the lepton+jets final state in proton-proton collisions at s =13 TeV MEASUREMENT of the TOP QUARK YUKAWA COUPLING from ... SIRUNYAN et al.,Physical Review D,2019-10-17T00:00:00.000Z,10.1103/PhysRevD.100.072007,13,Finland,2019
PHYS,SCOPUS_ID:85074337306,2-s2.0-85074337306,Measurement of the top quark Yukawa coupling from t t kinematic distributions in the lepton+jets final state in proton-proton collisions at s =13 TeV MEASUREMENT of the TOP QUARK YUKAWA COUPLING from ... SIRUNYAN et al.,Physical Review D,2019-10-17T00:00:00.000Z,10.1103/PhysRevD.100.072007,13,France,2019
PHYS,SCOPUS_ID:85074337306,2-s2.0-85074337306,Measurement of the top quark Yukawa coupling from t t kinematic distributions in the lepton+jets final state in proton-proton collisions at s =13 TeV MEASUREMENT of the TOP QUARK YUKAWA COUPLING from ... SIRUNYAN et al.,Physical Review D,2019-10-17T00:00:00.000Z,10.1103/PhysRevD.100.072007,13,Georgia,2019
PHYS,SCOPUS_ID:85074337306,2-s2.0-85074337306,Measurement of the top quark Yukawa coupling from t t kinematic distributions in the lepton+jets final state in proton-proton collisions at s =13 TeV MEASUREMENT of the TOP QUARK YUKAWA COUPLING from ... SIRUNYAN et al.,Physical Review D,2019-10-17T00:00:00.000Z,10.1103/PhysRevD.100.072007,13,Germany,2019
PHYS,SCOPUS_ID:85074337306,2-s2.0-85074337306,Measurement of the top quark Yukawa coupling from t t kinematic distributions in the lepton+jets final state in proton-proton collisions at s =13 TeV MEASUREMENT of the TOP QUARK YUKAWA COUPLING from ... SIRUNYAN et al.,Physical Review D,2019-10-17T00:00:00.000Z,10.1103/PhysRevD.100.072007,13,Greece,2019
PHYS,SCOPUS_ID:85074337306,2-s2.0-85074337306,Measurement of the top quark Yukawa coupling from t t kinematic distributions in the lepton+jets final state in proton-proton collisions at s =13 TeV MEASUREMENT of the TOP QUARK YUKAWA COUPLING from ... SIRUNYAN et al.,Physical Review D,2019-10-17T00:00:00.000Z,10.1103/PhysRevD.100.072007,13,Hungary,2019
PHYS,SCOPUS_ID:85074337306,2-s2.0-85074337306,Measurement of the top quark Yukawa coupling from t t kinematic distributions in the lepton+jets final state in proton-proton collisions at s =13 TeV MEASUREMENT of the TOP QUARK YUKAWA COUPLING from ... SIRUNYAN et al.,Physical Review D,2019-10-17T00:00:00.000Z,10.1103/PhysRevD.100.072007,13,India,2019
PHYS,SCOPUS_ID:85074337306,2-s2.0-85074337306,Measurement of the top quark Yukawa coupling from t t kinematic distributions in the lepton+jets final state in proton-proton collisions at s =13 TeV MEASUREMENT of the TOP QUARK YUKAWA COUPLING from ... SIRUNYAN et al.,Physical Review D,2019-10-17T00:00:00.000Z,10.1103/PhysRevD.100.072007,13,Iran,2019
PHYS,SCOPUS_ID:85074337306,2-s2.0-85074337306,Measurement of the top quark Yukawa coupling from t t kinematic distributions in the lepton+jets final state in proton-proton collisions at s =13 TeV MEASUREMENT of the TOP QUARK YUKAWA COUPLING from ... SIRUNYAN et al.,Physical Review D,2019-10-17T00:00:00.000Z,10.1103/PhysRevD.100.072007,13,Ireland,2019
PHYS,SCOPUS_ID:85074337306,2-s2.0-85074337306,Measurement of the top quark Yukawa coupling from t t kinematic distributions in the lepton+jets final state in proton-proton collisions at s =13 TeV MEASUREMENT of the TOP QUARK YUKAWA COUPLING from ... SIRUNYAN et al.,Physical Review D,2019-10-17T00:00:00.000Z,10.1103/PhysRevD.100.072007,13,Italy,2019
PHYS,SCOPUS_ID:85074337306,2-s2.0-85074337306,Measurement of the top quark Yukawa coupling from t t kinematic distributions in the lepton+jets final state in proton-proton collisions at s =13 TeV MEASUREMENT of the TOP QUARK YUKAWA COUPLING from ... SIRUNYAN et al.,Physical Review D,2019-10-17T00:00:00.000Z,10.1103/PhysRevD.100.072007,13,Latvia,2019
PHYS,SCOPUS_ID:85074337306,2-s2.0-85074337306,Measurement of the top quark Yukawa coupling from t t kinematic distributions in the lepton+jets final state in proton-proton collisions at s =13 TeV MEASUREMENT of the TOP QUARK YUKAWA COUPLING from ... SIRUNYAN et al.,Physical Review D,2019-10-17T00:00:00.000Z,10.1103/PhysRevD.100.072007,13,Lithuania,2019
PHYS,SCOPUS_ID:85074337306,2-s2.0-85074337306,Measurement of the top quark Yukawa coupling from t t kinematic distributions in the lepton+jets final state in proton-proton collisions at s =13 TeV MEASUREMENT of the TOP QUARK YUKAWA COUPLING from ... SIRUNYAN et al.,Physical Review D,2019-10-17T00:00:00.000Z,10.1103/PhysRevD.100.072007,13,Malaysia,2019
PHYS,SCOPUS_ID:85074337306,2-s2.0-85074337306,Measurement of the top quark Yukawa coupling from t t kinematic distributions in the lepton+jets final state in proton-proton collisions at s =13 TeV MEASUREMENT of the TOP QUARK YUKAWA COUPLING from ... SIRUNYAN et al.,Physical Review D,2019-10-17T00:00:00.000Z,10.1103/PhysRevD.100.072007,13,Mexico,2019
PHYS,SCOPUS_ID:85074337306,2-s2.0-85074337306,Measurement of the top quark Yukawa coupling from t t kinematic distributions in the lepton+jets final state in proton-proton collisions at s =13 TeV MEASUREMENT of the TOP QUARK YUKAWA COUPLING from ... SIRUNYAN et al.,Physical Review D,2019-10-17T00:00:00.000Z,10.1103/PhysRevD.100.072007,13,Montenegro,2019
